County,FIPS,Average Annual Count,State
Mellette County,46095.0,3 or fewer,South Dakota
Menard County,48327.0,3 or fewer,Texas
Miami County,18103.0,data not available,Indiana
Miami County,20121.0,data not available,Kansas
Miner County,46097.0,3 or fewer,South Dakota
Mineral County,8079.0,3 or fewer,Colorado
Mineral County,30061.0,3 or fewer,Montana
Mineral County,32021.0,3 or fewer,Nevada
Mitchell County,20123.0,data not available,Kansas
Monroe County,18105.0,data not available,Indiana
Montgomery County,18107.0,data not available,Indiana
Montgomery County,20125.0,data not available,Kansas
Morgan County,18109.0,data not available,Indiana
Morris County,20127.0,data not available,Kansas
Morton County,20129.0,data not available,Kansas
Motley County,48345.0,3 or fewer,Texas
Nemaha County,20131.0,data not available,Kansas
Neosho County,20133.0,data not available,Kansas
Ness County,20135.0,data not available,Kansas
Newton County,18111.0,data not available,Indiana
Niobrara County,56027.0,3 or fewer,Wyoming
Noble County,18113.0,data not available,Indiana
North Slope Borough,2185.0,3 or fewer,Alaska
Northwest Arctic Borough,2188.0,3 or fewer,Alaska
Norton City,51720.0,3 or fewer,Virginia
Norton County,20137.0,data not available,Kansas
Ohio County,18115.0,data not available,Indiana
Oldham County,48359.0,3 or fewer,Texas
Oliver County,38065.0,3 or fewer,North Dakota
Oneida County,16071.0,3 or fewer,Idaho
Orange County,18117.0,data not available,Indiana
Osage County,20139.0,data not available,Kansas
Osborne County,20141.0,data not available,Kansas
Ottawa County,20143.0,data not available,Kansas
Owen County,18119.0,data not available,Indiana
Parke County,18121.0,data not available,Indiana
Pawnee County,20145.0,data not available,Kansas
Pawnee County,31133.0,3 or fewer,Nebraska
Pendleton County,54071.0,3 or fewer,West Virginia
Perkins County,46105.0,3 or fewer,South Dakota
Perry County,18123.0,data not available,Indiana
Pershing County,32027.0,3 or fewer,Nevada
Petersburg Census Area,2195.0,3 or fewer,Alaska
Petroleum County,30069.0,3 or fewer,Montana
Phillips County,20147.0,data not available,Kansas
Pike County,18125.0,data not available,Indiana
Piute County,49031.0,3 or fewer,Utah
Pope County,17151.0,3 or fewer,Illinois
Porter County,18127.0,data not available,Indiana
Posey County,18129.0,data not available,Indiana
Pottawatomie County,20149.0,data not available,Kansas
Potter County,46107.0,3 or fewer,South Dakota
Powder River County,30075.0,3 or fewer,Montana
Prairie County,30079.0,3 or fewer,Montana
Pratt County,20151.0,data not available,Kansas
Prince of Wales-Hyder Census Area,2198.0,3 or fewer,Alaska
Pulaski County,18131.0,data not available,Indiana
Putnam County,18133.0,data not available,Indiana
Quitman County,13239.0,3 or fewer,Georgia
Randolph County,18135.0,data not available,Indiana
Rawlins County,20153.0,data not available,Kansas
Reagan County,48383.0,3 or fewer,Texas
Reno County,20155.0,data not available,Kansas
Renville County,38075.0,3 or fewer,North Dakota
Republic County,20157.0,data not available,Kansas
Rice County,20159.0,data not available,Kansas
Rich County,49033.0,3 or fewer,Utah
Riley County,20161.0,data not available,Kansas
Ripley County,18137.0,data not available,Indiana
Roberts County,48393.0,3 or fewer,Texas
Robertson County,21201.0,3 or fewer,Kentucky
Rock County,31149.0,3 or fewer,Nebraska
Roger Mills County,40129.0,3 or fewer,Oklahoma
Rooks County,20163.0,data not available,Kansas
Rush County,18139.0,data not available,Indiana
Rush County,20165.0,data not available,Kansas
Russell County,20167.0,data not available,Kansas
Saline County,20169.0,data not available,Kansas
San Juan County,8111.0,3 or fewer,Colorado
Sanborn County,46111.0,3 or fewer,South Dakota
Schleicher County,48413.0,3 or fewer,Texas
Schley County,13249.0,3 or fewer,Georgia
Schuyler County,29197.0,3 or fewer,Missouri
Scotland County,29199.0,3 or fewer,Missouri
Scott County,18143.0,data not available,Indiana
Scott County,20171.0,data not available,Kansas
Sedgwick County,8115.0,3 or fewer,Colorado
Sedgwick County,20173.0,data not available,Kansas
Seward County,20175.0,data not available,Kansas
Shackelford County,48417.0,3 or fewer,Texas
Shawnee County,20177.0,data not available,Kansas
Shelby County,18145.0,data not available,Indiana
Sheridan County,20179.0,data not available,Kansas
Sheridan County,30091.0,3 or fewer,Montana
Sheridan County,38083.0,3 or fewer,North Dakota
Sherman County,20181.0,data not available,Kansas
Sherman County,31163.0,3 or fewer,Nebraska
Sherman County,41055.0,3 or fewer,Oregon
Sherman County,48421.0,3 or fewer,Texas
Sierra County,6091.0,3 or fewer,California
Sioux County,31165.0,3 or fewer,Nebraska
Sioux County,38085.0,3 or fewer,North Dakota
Skagway Municipality,2230.0,3 or fewer,Alaska
Slope County,38087.0,3 or fewer,North Dakota
Smith County,20183.0,data not available,Kansas
Spencer County,18147.0,data not available,Indiana
St. Joseph County,18141.0,data not available,Indiana
Stafford County,20185.0,data not available,Kansas
Stanley County,46117.0,3 or fewer,South Dakota
Stanton County,20187.0,data not available,Kansas
Starke County,18149.0,data not available,Indiana
Steele County,38091.0,3 or fewer,North Dakota
Sterling County,48431.0,3 or fewer,Texas
Steuben County,18151.0,data not available,Indiana
Stevens County,20189.0,data not available,Kansas
Stewart County,13259.0,3 or fewer,Georgia
Stonewall County,48433.0,3 or fewer,Texas
Sullivan County,18153.0,data not available,Indiana
Sully County,46119.0,3 or fewer,South Dakota
Sumner County,20191.0,data not available,Kansas
Sutton County,48435.0,3 or fewer,Texas
Switzerland County,18155.0,data not available,Indiana
Taliaferro County,13265.0,3 or fewer,Georgia
Terrell County,48443.0,3 or fewer,Texas
Thomas County,20193.0,data not available,Kansas
Thomas County,31171.0,3 or fewer,Nebraska
Throckmorton County,48447.0,3 or fewer,Texas
Tippecanoe County,18157.0,data not available,Indiana
Tipton County,18159.0,data not available,Indiana
Toole County,30101.0,3 or fewer,Montana
Towner County,38095.0,3 or fewer,North Dakota
Treasure County,30103.0,3 or fewer,Montana
Trego County,20195.0,data not available,Kansas
Union County,18161.0,data not available,Indiana
Union County,35059.0,3 or fewer,New Mexico
Upton County,48461.0,3 or fewer,Texas
Vanderburgh County,18163.0,data not available,Indiana
Vermillion County,18165.0,data not available,Indiana
Vigo County,18167.0,data not available,Indiana
Wabash County,18169.0,data not available,Indiana
Wabaunsee County,20197.0,data not available,Kansas
Wallace County,20199.0,data not available,Kansas
Warren County,18171.0,data not available,Indiana
Warrick County,18173.0,data not available,Indiana
Washington County,18175.0,data not available,Indiana
Washington County,20201.0,data not available,Kansas
Wayne County,18177.0,data not available,Indiana
Wayne County,49055.0,3 or fewer,Utah
Webster County,31181.0,3 or fewer,Nebraska
Wells County,18179.0,data not available,Indiana
Wheatland County,30107.0,3 or fewer,Montana
Wheeler County,31183.0,3 or fewer,Nebraska
Wheeler County,41069.0,3 or fewer,Oregon
White County,18181.0,data not available,Indiana
Whitley County,18183.0,data not available,Indiana
Wibaux County,30109.0,3 or fewer,Montana
Wichita County,20203.0,data not available,Kansas
Wilson County,20205.0,data not available,Kansas
Winkler County,48495.0,3 or fewer,Texas
Woodson County,20207.0,data not available,Kansas
Worth County,29227.0,3 or fewer,Missouri
Wrangell Borough,2275.0,3 or fewer,Alaska
Wyandotte County,20209.0,data not available,Kansas
Yakutat City and Borough,2282.0,3 or fewer,Alaska
Yukon-Koyukuk Census Area,2290.0,3 or fewer,Alaska
Ziebach County,46137.0,3 or fewer,South Dakota
